timestamp,tOut,humidity,tIn,maciek,dawid,wojtek,patryk
1576943900,6.361,64.2899,20,0,0,0,0
1576944800,6.074,63.61,20,0,0,0,0
1576945700,6.02699,77.7,20,0,0,0,0
1576946600,4.936,79.3999,20,0,0,0,0
1576947500,5.835,76.6,20,0,0,0,0
1576948400,4.79099,78.6,20,0,0,0,0
1576949300,6.307,68.87,20,0,0,0,0
1576950200,7.37,64.72,20,0,0,0,0
1576951100,7.52,59.34,19.7283116272535,0,1,0,0
1576952000,7.07999,57.59,19.6190225861692,0,1,0,0
1576952900,7.59,55.28,19.5746596610835,0,1,0,0
1576953800,8.06,50.55,20.4416400898552,1,0,0,0
1576954700,7.96999,51.83,20,0,0,0,0
1576955600,7.8,51.42,19.7264385532827,0,0,0,1
1576956500,8.03,48.18,20,0,0,0,0
1576957400,8.62,47.7,20,0,0,0,0
1576958300,8.7,44.86,20,0,0,0,0
1576959200,9.53999,43.48,20,0,0,0,0
1576960100,9.79999,42.9,20.9761743439454,1,0,1,0
1576961000,8.73,65.0599,20,0,0,0,0
1576961900,5.828,68.9099,20,0,0,0,0
1576962800,5.90199,69.45,19.9035985179964,0,0,0,1
1576963700,5.83199,70.1,19.0649625951631,0,0,0,1
1576964600,5.77299,70.1,19.0134094723624,0,0,0,1
1576965500,6.563,67.5,20,0,0,0,0
1576966400,6.633,65.95,20,0,0,0,0
1576967300,6.867,63.8199,20,0,0,0,0
1576968200,6.894,64.09,20,0,0,0,0
1576969100,6.139,67.9099,20,0,0,0,0
1576970000,6.841,59.93,19.6562891981051,0,0,0,1
1576970900,7.17999,55.81,20,0,0,0,0
1576971800,6.583,61.95,20,0,0,0,0
1576972700,6.33099,66.21,20,0,0,0,0
1576973600,5.532,66.08,19.6658174620226,1,1,0,0
1576974500,5.48499,62.74,20.1023143092251,1,1,0,0
1576975400,6.046,64.1899,20.9663369821976,1,1,1,1
1576976300,5.421,67.9099,19.5072305073327,1,1,1,1
1576977200,4.78,73,20.7923307678291,1,0,1,1
1576978100,4.115,75.3999,20.8970515634516,1,0,1,1
1576979000,3.973,76.2999,20.4591842349519,1,1,1,1
1576979900,3.839,76.7,18.8977401521068,1,1,1,1
1576980800,3.652,77.1,19.7493850521825,1,1,1,1
1576981700,3.428,77.2,18.7814325911704,0,1,0,1
1576982600,3.209,77.6,18.6235588257907,0,1,1,1
1576983500,2.977,77.7,19.82502561921,1,1,0,1
1576984400,3.163,76.8999,19.3816443724157,1,1,0,1
1576985300,3.231,75.3999,19.0409271810505,1,1,0,1
1576986200,3.187,77,19.2306357729308,1,1,0,1
1576987100,2.68,77,18.8303833169093,1,1,1,1
1576988000,2.527,77.7999,18.7964096020128,1,1,1,1
1576988900,2.809,74.3999,19.4649329392073,1,1,1,1
1576989800,3.528,72.2,20.6231663918278,0,1,1,1
1576990700,3.629,72.1,19.7262662831213,0,1,1,1
1576991600,3.172,74,18.7120878573637,1,1,0,1
1576992500,3.006,73.8999,19.8500509638466,1,1,1,1
1576993400,2.893,74.5,19.050983443181,0,1,0,1
1576994300,2.669,74.2999,19.55698375908,0,0,0,1
1576995200,2.78,73.2,18.5912455042825,1,1,0,1
1576996100,2.765,75,19.8050074399736,1,1,1,1
1576997000,2.346,76.7999,19.9821107404203,1,1,1,1
1576997900,2.156,75.7999,21.2099468279794,1,1,1,1
1576998800,2.802,73.6,19.6356986022483,1,1,1,1
1576999700,2.979,73.3999,20.5175529261039,1,1,0,1
1577000600,2.941,73.5,20.4199498857958,1,1,0,0
1577001500,2.905,74,19.1052793955073,1,1,0,1
1577002400,2.849,74.3999,19.8110156815755,0,0,0,1
1577003300,2.797,74.7999,18.3943670262266,0,1,0,1
1577004200,2.127,78.7,19.7229926723454,1,1,0,0
1577005100,1.472,78.6,20,0,0,0,0
1577006000,1.663,78.7999,20,0,0,0,0
1577006900,1.769,79.7,20,0,0,0,0
1577007800,1.678,78.2,20,0,0,0,0
1577008700,1.73,78.2,20,0,0,0,0
1577009600,1.503,79.2999,20,0,0,0,0
1577010500,1.265,79.7999,20.8684683961011,1,0,0,0
1577011400,0.763,81,20,0,0,0,0
1577012300,0.303,82,20,0,0,0,0
1577013200,0.700999,79.2,20.4369633300495,1,0,0,0
1577014100,1.286,77.6,20,0,0,0,0
1577015000,1.628,77.6,20,0,0,0,0
1577015900,2.016,76.8999,20.0059539657851,1,0,0,0
1577016800,2.453,77.8999,20,0,0,0,0
1577017700,2.566,76.7,20.8997588502187,0,0,1,0
1577018600,2.793,75.3999,20,0,0,0,0
1577019500,3.362,74.6,19.4332165386719,0,1,0,0
1577020400,4.378,71.5,20,0,0,0,0
1577021300,4.77299,68.3999,20,0,0,0,0
1577022200,5.19099,66.0299,19.8888904496435,0,1,0,0
1577023100,5.85,63.59,19.0380897462565,0,1,0,0
1577024000,6.755,61.96,19.0972338951707,0,1,0,0
1577024900,7.57,59.31,20,0,0,0,0
1577025800,7.77,56.09,20,0,0,0,0
1577026700,8.18999,53.65,20,0,0,0,0
1577027600,8.42,50.23,20,0,0,0,0
1577028500,9.12,48.74,20,0,0,0,0
1577029400,9.42,47.61,20,0,0,0,0
1577030300,9.60999,47.74,20,0,0,0,0
1577031200,9.39,44.29,19.4070508070697,0,0,0,1
1577032100,8.64,42.2599,20,0,0,0,0
1577033000,9.14,42.6299,19.5068909154449,0,1,0,0
1577033900,9.59,40.1299,20,0,0,0,0
1577034800,10.09,41.95,20.7926171033202,1,0,0,0
1577035700,10.08,40.47,20.8728590141614,1,0,0,0
1577036600,10.52,42.49,20.3532934058352,1,0,0,0
1577037500,10.87,39.78,20.4410935833768,1,0,0,0
1577038400,9.84999,39.92,20.2332889812247,1,0,0,1
1577039300,10.25,40.59,20.7013229084479,1,0,0,0
1577040200,10.37,39.78,19.0798504772282,0,1,0,0
1577041100,10.43,41.1299,20,0,0,0,0
1577042000,10.57,44.5699,20,0,0,0,0
1577042900,10,43.49,20,0,0,0,0
1577043800,10.08,40.72,20,0,0,0,0
1577044700,10.65,38.6299,20,0,0,0,0
1577045600,11.26,39.17,20,0,0,0,0
1577046500,10.64,39.5699,19.963760519642,0,0,0,1
1577047400,11.09,37.8799,20,0,0,0,0
1577048300,10.72,39.64,20,0,0,0,0
1577049200,11,38.56,20,0,0,0,0
1577050100,10.72,40.3799,20,0,0,0,0
1577051000,10.57,40.48,20,0,0,0,0
1577051900,10.8,43.08,20,0,0,0,0
1577052800,10.05,45.64,20,0,0,0,0
1577053700,9.53999,49.66,20,0,0,0,0
1577054600,9.29999,50.1,20,0,0,0,0
1577055500,9.21999,50.78,20,0,0,0,0
1577056400,8.98999,52.37,20,0,0,0,0
1577057300,8.75999,55.24,20,0,0,0,0
1577058200,8.67,57.24,20,0,0,0,0
1577059100,8.5,58.36,20,0,0,0,0
1577060000,8.56,58.29,20.4080472944309,1,0,0,1
1577060900,8.82999,58.49,20.3067014259205,0,1,1,1
1577061800,8.73,58.97,19.5930266997208,0,1,1,1
1577062700,8.34,58.3,19.6412955401668,0,1,1,0
1577063600,8.12,59.58,19.8751094559833,0,1,1,0
1577064500,8.01999,59.85,20.0220203308402,0,1,1,1
1577065400,7.96999,61.48,19.1280561163985,0,1,1,1
1577066300,7.8,63.5099,19.8201580368754,0,1,1,1
1577067200,7.75999,62.84,20.6287704814456,1,0,1,1
1577068100,7.8,62.36,19.7070153383998,1,1,1,1
1577069000,7.78,62.03,19.3998990597423,1,1,1,1
1577069900,7.71999,62.2,19.0268568374614,1,1,1,1
1577070800,7.5,62.1299,21.2000187116243,1,1,1,0
1577071700,7.39999,61.15,20.0230873421274,1,1,1,1
1577072600,7.28,59.43,19.7643332469357,1,1,1,1
1577073500,7.17999,62.53,21.0569441138582,1,1,1,1
1577074400,7.02,59.12,20.8240651766994,1,1,1,1
1577075300,7.07999,57.3,20.617770331729,1,1,1,1
1577076200,7.16,57.67,20.0231703498519,1,1,1,1
1577077100,7.14,58.86,19.6341213183172,1,1,0,1
1577078000,7.31,59.91,18.9447813406432,0,1,0,1
1577078900,7.45,60.75,19.7531044693993,1,1,0,1
1577079800,7.45,60.75,18.6944573751139,1,1,0,1
1577080700,7.50999,60.35,19.3275054102691,1,1,1,1
1577081600,7.6,61.1299,19.1564205956209,1,1,1,1
1577082500,7.55,60.79,20.3970401040208,1,1,1,1
1577083400,7.52,61.5,20.4968158109564,1,0,1,1
1577084300,7.34,62.98,19.5849262509214,1,1,1,1
1577085200,7.23,63.56,20.2398336689593,1,1,1,1
1577086100,7.21999,65.08,18.9901140910494,1,1,1,1
1577087000,7.17999,65.45,20.5405475028059,0,0,1,1
1577087900,7.14,66.2599,20.170724884961,1,1,1,1
1577088800,7.03999,67.48,19.3919486871535,0,0,0,1
1577089700,7.07999,68.2599,20,0,0,0,0
1577090600,7.32,68.7999,20,0,0,0,0
1577091500,7.46999,69.8899,20,0,0,0,0
1577092400,7.52,71.1,20,0,0,0,0
1577093300,7.50999,72,19.832328387771,0,1,0,0
1577094200,7.49,73.2999,20.0585479767674,0,0,1,0
1577095100,7.43999,74.1,20,0,0,0,0
1577096000,7.68999,72.7,20.1596510962139,1,0,0,0
1577096900,8.26999,67.5099,20.5371237738437,0,0,1,0
1577097800,8.67,65.6899,20.4724744523398,0,0,1,0
1577098700,8.71999,67.24,20.9762514908684,1,0,0,0
1577099600,8.64999,68.62,20,0,0,0,0
1577100500,8.56999,67.7699,19.1685043218643,0,0,0,1
1577101400,8.59999,65.8099,20,0,0,0,0
1577102300,8.67999,67.97,20,0,0,0,0
1577103200,8.64,68.8899,19.2435537410852,0,1,0,0
1577104100,8.7,68.72,20.0285184427906,0,1,1,0
1577105000,8.75999,68.6499,19.3018417849594,0,1,0,0
1577105900,8.87,68.3099,20,0,0,0,0
1577106800,9.06999,68.3799,20.8987254206866,1,0,0,0
1577107700,9.17999,68.7799,20,0,0,0,0
1577108600,9.46999,68.1399,20,0,0,0,0
1577109500,9.65999,67.0199,20,0,0,0,0
1577110400,9.64999,68.0299,20,0,0,0,0
1577111300,9.42999,69.2799,20,0,0,0,0
1577112200,9.42,68.84,20,0,0,0,0
1577113100,9.67999,68.84,19.3151089795781,0,0,0,1
1577114000,9.78999,69.1799,19.5783544770898,0,0,0,1
1577114900,9.71999,69,20,0,0,0,0
1577115800,9.84999,65.8899,20,0,0,0,0
1577116700,10.18,65.21,20,0,0,0,0
1577117600,10.28,66.7999,19.0189721910632,0,0,0,1
1577118500,10.3,66.33,20,0,0,0,0
1577119400,10.56,65.5199,20,0,0,0,0
1577120300,10.68,62.55,20,0,0,0,0
1577121200,10.64,65.25,20,0,0,0,0
1577122100,10.33,67.0699,20,0,0,0,0
1577123000,10.26,69.0299,20,0,0,0,0
1577123900,10.5,67.48,20,0,0,0,0
1577124800,10.78,65.3799,20,0,0,0,0
1577125700,11.18,61.6,20,0,0,0,0
1577126600,11.08,65.1699,20,0,0,0,0
1577127500,10.84,66.1799,20.0367920102878,1,0,0,0
1577128400,10.49,67.7999,19.895029933126,0,1,0,0
1577129300,10.65,63.89,19.1376391939777,0,1,0,0
1577130200,11.59,59.6,19.2178843341757,0,1,0,0
1577131100,11.51,61.45,19.6258303540761,0,1,0,0
1577132000,11.59,60.97,19.7884879282684,0,1,0,0
1577132900,12.23,62.66,19.4786942240208,0,1,0,0
1577133800,11.48,64.0099,19.7049684767887,0,1,0,0
1577134700,11.73,64.48,19.0251081084473,0,0,0,1
1577135600,10.91,68.87,18.8612324896643,0,1,0,1
1577136500,10.67,65.09,20,0,0,0,0
1577137400,10.43,69.0099,19.2959672784494,0,0,0,1
1577138300,10.35,66.7799,19.6274284016198,0,0,0,1
1577139200,11.05,62.2599,20,0,0,0,0
1577140100,11.72,57.06,20,0,0,0,0
1577141000,12.14,57.6299,20,0,0,0,0
1577141900,11.46,59.0099,20,0,0,0,0
1577142800,11.12,62.46,20,0,0,0,0
1577143700,10.74,64.8199,20,0,0,0,0
1577144600,10.58,66.6799,20,0,0,0,0
1577145500,10.22,66.9099,20,0,0,0,0
1577146400,10.22,66.5099,19.5894063940955,0,1,0,0
1577147300,10.06,66.5099,19.7253566170564,1,1,0,0
1577148200,10.03,64.96,20.7281600690718,1,1,1,0
1577149100,9.57999,66.11,19.7224118374667,1,1,0,0
1577150000,9.17999,66.7599,19.6759697909462,1,1,0,0
1577150900,8.78,66.6,19.5417551615735,1,1,1,1
1577151800,8.45999,66.46,19.1166963819638,1,1,1,1
1577152700,8.15999,66.2,19.5244737468816,1,1,0,1
1577153600,8.07999,67.8199,19.6686515205274,1,1,1,1
1577154500,7.48,70.7999,19.6586212385203,1,1,1,1
1577155400,7.21,68.4099,20.3091915998371,1,1,1,1
1577156300,7.32999,67.97,20.4315393131273,1,1,1,1
1577157200,7.38,65.98,19.5923552626369,1,1,1,1
1577158100,7.64,65.0699,19.7730594641619,1,1,1,1
1577159000,7.49,64.47,19.2053612887539,1,1,1,1
1577159900,7.25999,65.1799,20.5620466058309,1,1,1,0
1577160800,7.03,66.97,19.4343591625405,0,1,1,1
1577161700,6.785,66.5399,18.8663342991256,0,1,1,1
1577162600,7.17,64.5099,20.3117158808502,1,1,0,0
1577163500,7.31,66.5099,19.4164024160221,1,1,1,1
1577164400,6.712,69.75,20.644178821561,1,1,1,1
1577165300,5.35999,72.7,18.5743539237969,1,1,0,1
1577166200,6.014,69.08,20.1245346470252,1,1,1,1
1577167100,7.06,67.7899,20.2093901610427,0,1,1,1
1577168000,6.937,68.37,19.9280262008907,0,1,1,1
1577168900,6.536,69.75,20.1112772648903,0,0,1,1
1577169800,5.31599,73.7,19.3330287726362,0,1,1,1
1577170700,5.69399,70.6,18.8252848622879,0,1,1,1
1577171600,5.459,73.7999,19.6219830997837,1,1,1,1
1577172500,3.8,81.2999,19.4727714659733,1,1,1,1
1577173400,3.024,82.8999,19.0621895687589,1,1,1,1
1577174300,3.339,76.2,19.8671346924931,1,1,1,1
1577175200,4.835,75.2,21.3986731247549,1,0,1,0
1577176100,4.114,78.2999,20.9626038833605,1,0,1,0
1577177000,3.622,78.6,20,0,0,0,0
1577177900,3.364,77,20,0,0,0,0
1577178800,2.989,81.3999,20,0,0,0,0
1577179700,1.918,87.6,20,0,0,0,0
1577180600,2.603,85.1,20,0,0,0,0
1577181500,3.625,75.8999,19.1327292504514,0,1,0,0
1577182400,4.27699,77,20,0,0,0,0
1577183300,3.91,77.5,20,0,0,0,0
1577184200,3.089,78.8999,20,0,0,0,0
1577185100,1.577,84.1,19.6288692686501,0,0,0,1
1577186000,1.139,89,19.3818856223751,0,1,0,1
1577186900,2.184,84.8999,19.0179622653943,0,1,0,1
1577187800,3.139,81.2,19.7630367511761,0,1,0,0
1577188700,2.937,84.7,19.4081880496051,0,1,0,0
1577189600,3.293,86.2999,20,0,0,0,0
1577190500,4.098,87,20,0,0,0,0
1577191400,4.892,87.2999,20.2242720500587,0,0,1,0
1577192300,6.09,73.5,20.3960244504712,0,0,1,0
1577193200,7.17999,68.97,20,0,0,0,0
1577194100,7.42,67.8199,20,0,0,0,0
1577195000,7.64999,66.83,19.9871485074906,0,0,0,1
1577195900,8.50999,63.31,20,0,0,0,0
1577196800,9.43999,61.9399,20,0,0,0,0
1577197700,10.35,57.67,20,0,0,0,0
1577198600,10.43,56.0699,20.3088389179975,1,0,0,0
1577199500,10.53,56.23,20.85695620153,1,0,0,0
1577200400,10.79,53.8199,20,0,0,0,0
1577201300,11.6,52.6,20,0,0,0,0
1577202200,12.2,52.42,19.4541843130831,0,1,0,0
1577203100,12.36,53.36,19.6074850981347,0,1,0,0
1577204000,12.77,54.16,20,0,0,0,0
1577204900,13.71,51.79,20,0,0,0,0
1577205800,12.71,52.39,19.4525987524154,1,1,0,0
1577206700,11.98,51.77,20,0,0,0,0
1577207600,12.89,52.14,20,0,0,0,0
1577208500,13.4,44.62,20,0,0,0,0
1577209400,13.58,46.84,20,0,0,0,0
1577210300,13.41,45.08,20,0,0,0,0
1577211200,13.34,41.5,20,0,0,0,0
1577212100,13.59,46.05,20,0,0,0,0
1577213000,13.65,48.92,20,0,0,0,0
1577213900,14.79,42.48,19.6369328727248,0,1,0,0
1577214800,14.49,42.24,20.2419521709398,0,0,1,0
1577215700,14.55,47.77,20.4910748271311,0,0,1,0
1577216600,13.44,46.48,20.8355281748118,0,0,1,0
1577217500,14.48,41.93,20,0,0,0,0
1577218400,14.87,46.1899,20,0,0,0,0
1577219300,14.34,38.93,20,0,0,0,0
1577220200,15.12,43.42,20,0,0,0,0
1577221100,15.25,36.5699,19.1731864265296,0,0,0,1
1577222000,15.97,40.0099,19.7370305966563,0,0,0,1
1577222900,15.65,39.47,20,0,0,0,0
1577223800,15.06,40.89,20,0,0,0,0
1577224700,14.95,37.3799,20,0,0,0,0
1577225600,15.27,44.12,20,0,0,0,0
1577226500,14.9,36.77,20,0,0,0,0
1577227400,15.21,39.02,20,0,0,0,0
1577228300,14.43,40.47,20,0,0,0,0
1577229200,14.17,41.45,20.4084676784693,1,0,0,0
1577230100,14.26,40.1,20.2725062799993,0,0,1,0
1577231000,13.72,45.5,21.0006805849621,1,0,1,0
1577231900,13.39,45.7,20,0,0,0,0
1577232800,12.97,46.35,20,0,0,0,0
1577233700,12.51,47.56,20,0,0,0,0
1577234600,12.03,49.08,20,0,0,0,0
1577235500,11.52,53.54,20.1991250154154,1,1,0,0
1577236400,10.9,61.92,18.8005743762623,0,1,1,1
1577237300,9.73999,69.6599,19.5581325411859,0,1,1,1
1577238200,9.01999,71.3999,20.0604792967869,1,1,1,1
1577239100,8.7,71.8999,20.7734977087114,1,1,1,1
1577240000,8.37,73.7999,18.9380441450611,1,1,0,1
1577240900,8.03,74.8999,20.0248844884163,1,1,1,0
1577241800,7.56,75.7999,20.6999161407498,1,1,1,0
1577242700,7.17,77,20.5296934866622,1,1,1,0
1577243600,6.91299,76.3999,20.0932542601845,1,1,0,1
1577244500,6.639,77.5,19.7422782940785,1,1,1,1
1577245400,6.24699,78.7,19.6832614661507,1,1,1,1
1577246300,6.007,80.1,19.941566546386,1,1,1,1
1577247200,5.739,80.3999,19.5206738712072,1,1,1,1
1577248100,5.618,81.2999,20.8362979035204,1,1,1,1
1577249000,5.533,82.2,19.2900812252087,1,1,1,1
1577249900,5.383,82.1,20.8072576288353,1,1,1,0
1577250800,5.182,82.1,20.2263094968073,1,1,1,1
1577251700,4.966,83.1,18.9121906446064,1,1,1,1
1577252600,4.69199,84.2999,20.6842048170316,1,1,1,1
1577253500,4.619,84,19.1283798774678,1,1,1,1
1577254400,4.577,84.6,19.9024430516885,0,1,1,0
1577255300,4.411,84.1,20.0932404335598,1,1,1,0
1577256200,4.30199,84.7999,20.1278964268651,1,1,1,0
1577257100,4.25,84.8999,19.5421246884809,1,1,1,1
1577258000,4.01299,84.2,19.8464258485902,1,1,0,1
1577258900,3.802,84.3999,19.0296178717616,0,1,1,1
1577259800,3.573,86,18.7429830392566,0,1,1,1
1577260700,3.337,87.1,19.7258998530901,0,1,1,1
1577261600,3.354,87.7,19.7944723859441,0,1,0,1
1577262500,3.37,87.8999,19.0074754259,0,1,0,1
1577263400,3.224,87.2,18.950822419862,0,1,0,1
1577264300,3.009,87.7,19.7073237428988,0,1,0,0
1577265200,3.007,90,19.1360346339198,0,1,0,1
1577266100,2.958,90.3999,20,0,0,0,0
1577267000,3.311,88.2999,20,0,0,0,0
1577267900,3.156,88.3999,20.9902523404823,1,0,0,0
1577268800,2.942,87.6,20.1387993005975,1,0,0,0
1577269700,2.516,88.1,20,0,0,0,0
1577270600,1.78,89.2,20,0,0,0,0
1577271500,1.335,90.3999,20,0,0,0,0
1577272400,1.15,91.1,20,0,0,0,0
1577273300,1.241,91.5,20,0,0,0,0
1577274200,1.601,92.2,20,0,0,0,0
1577275100,2.138,92.7999,20,0,0,0,0
1577276000,3.189,93.1,20,0,0,0,0
1577276900,4.103,93.5,19.4616498912021,0,1,0,0
1577277800,4.923,93.7999,20,0,0,0,0
1577278700,5.895,93.2,20,0,0,0,0
1577279600,6.70399,88.7999,19.397636004004,0,1,0,0
1577280500,7.53,82.2,19.6032486588513,0,1,0,0
1577281400,8.42,75.7,20,0,0,0,0
1577282300,9.34,70,20,0,0,0,0
1577283200,10.34,68.8099,20,0,0,0,0
1577284100,11.2,64.5099,20,0,0,0,0
1577285000,11.41,62.03,20,0,0,0,0
1577285900,11.74,52.86,20.9023233917539,0,0,1,0
1577286800,12.07,53.22,20,0,0,0,0
1577287700,12.42,52.2599,20,0,0,0,0
1577288600,12.35,51.2,20,0,0,0,0
1577289500,12.71,47.79,19.9696907481966,0,1,0,0
1577290400,13.44,45.52,20.471770559478,0,0,1,0
1577291300,13.96,48.75,20.3755933776508,0,1,1,0
1577292200,13.97,46.86,18.705810127878,0,1,1,1
1577293100,13.97,41.79,20.0148203616299,0,1,1,0
1577294000,13.93,41.5099,20.2870250288312,0,1,1,0
1577294900,14.06,43.34,20.1182034911264,0,0,1,0
1577295800,14.51,40.73,20.9935041570881,0,0,1,0
1577296700,14.72,47,20.3155416889669,0,0,1,1
1577297600,15.23,46.09,19.7836251387135,0,0,0,1
1577298500,15.5,47.1,20.0023329291791,1,0,0,0
1577299400,15.44,51.42,20.9184129110478,1,0,0,0
1577300300,15.28,49.52,20.3473034825893,1,0,0,0
1577301200,15.61,48.14,20.7008662971479,1,0,0,0
1577302100,15.76,47.06,19.6515605240953,0,0,0,1
1577303000,15.9,47.16,20,0,0,0,0
1577303900,16,46.31,20,0,0,0,0
1577304800,16.14,48.5099,20,0,0,0,0
1577305700,16.18,47.8,20,0,0,0,0
1577306600,16.21,50.4,20,0,0,0,0
1577307500,16.33,44.73,20,0,0,0,0
1577308400,16.28,43.11,20.5549302870063,0,0,1,0
1577309300,16.16,39.73,20.5850415508463,0,0,1,0
1577310200,16.55,40.81,20.5628734344813,0,0,1,0
1577311100,15.85,40.54,20.8459800491452,0,0,1,0
1577312000,16.03,39.6,20.1663500590193,0,0,1,0
1577312900,16.11,47.02,20.194797801082,0,0,1,0
1577313800,15.86,42.16,20,0,0,0,0
1577314700,15.56,42.7599,20,0,0,0,0
1577315600,15.42,43.67,20,0,0,0,0
1577316500,15.26,44.11,20,0,0,0,0
1577317400,14.86,45.79,20,0,0,0,0
1577318300,14.66,48.1899,20,0,0,0,0
1577319200,14.41,49.4399,20.3508576362409,1,0,0,0
1577320100,14.05,50.11,18.7525725642523,1,1,0,1
1577321000,13.57,51.8,19.0576406866258,0,1,1,1
1577321900,12.74,53.83,18.9064866283817,0,1,1,1
1577322800,11.9,52.89,18.6278779144526,0,1,1,1
1577323700,11.24,54.65,21.2355891922459,1,1,1,1
1577324600,10.66,54.4,20.2418112539359,1,1,1,1
1577325500,10.24,54.61,19.1962279793988,1,1,1,1
1577326400,9.75,56.3,19.9344857641147,1,1,1,1
1577327300,9.31,59.75,18.7552814288322,1,1,0,1
1577328200,8.78,62.33,19.8159893290682,1,1,0,1
1577329100,8.45,64.36,19.9236891576803,1,1,0,1
1577330000,7.92999,66.6,19.8979445643605,1,0,0,1
1577330900,7.48,68.23,19.5391311551374,1,1,1,1
1577331800,7.12,69.99,19.3100514419259,1,1,1,1
1577332700,6.728,71.2999,20.9256233435241,1,1,1,1
1577333600,6.481,70.6,19.9887862785177,1,1,1,1
1577334500,6.186,70.7999,20.2377140349226,1,1,1,0
1577335400,5.976,71.3999,19.9898568671651,1,1,1,1
1577336300,5.724,71.3999,20.1417457440706,1,1,1,1
1577337200,5.588,71.7999,20.2900526620859,1,1,1,1
1577338100,5.337,71.5,20.0415848469206,1,1,1,1
1577339000,4.91,70.2,19.3645362710772,1,1,1,1
1577339900,4.645,69.3999,20.354410394066,1,1,1,1
1577340800,4.743,70.6,19.9364278545923,1,1,0,1
1577341700,4.52399,72.2999,18.3802836516085,0,1,0,1
1577342600,4.406,73.7999,18.2722811822484,0,1,0,1
1577343500,4.16199,75.8999,20.044244114724,1,1,0,1
1577344400,3.659,79.7,20.0705439118107,1,1,1,1
1577345300,3.302,81.5,19.9333031853851,1,1,1,1
1577346200,2.91,84.2,20.3905978252733,1,1,1,1
1577347100,2.57,85.5,20.3163419777081,1,1,1,1
1577348000,2.44,86.3999,21.0016009868464,1,0,1,1
1577348900,2.262,87.7,20.2048434828845,1,0,0,0
1577349800,2.287,85.5,19.366846118489,0,0,0,1
1577350700,2.242,85.6,19.0737936696095,0,0,0,1
1577351600,2.234,84.7,20,0,0,0,0
1577352500,2.601,83.6,20,0,0,0,0
1577353400,2.629,83.7999,20,0,0,0,0
1577354300,2.257,85.3999,19.6517320374998,0,1,0,0
1577355200,1.952,86.5,19.5601082226404,0,1,0,0
1577356100,1.742,87.6,19.6666699402428,0,0,1,1
1577357000,1.506,88.2,19.1039831218827,0,0,0,1
1577357900,1.523,89.6,20,0,0,0,0
1577358800,1.954,88.2999,20,0,0,0,0
1577359700,2.015,88.2,20,0,0,0,0
1577360600,2.588,88.6,19.1384490277671,0,1,0,0
1577361500,3.365,87.7999,20,0,0,0,0
1577362400,3.87,89.2,19.9089863902171,0,1,1,0
1577363300,4.919,88.2,19.4875313143495,0,1,0,0
1577364200,6.28,85.5,20,0,0,0,0
1577365100,6.198,83.2,19.2586794861871,0,0,0,1
1577366000,6.198,81.7999,20,0,0,0,0
1577366900,6.57999,79.6,20,0,0,0,0
1577367800,7.10999,77.2999,20,0,0,0,0
1577368700,8.75999,75.3999,20.275509430164,1,0,0,0
1577369600,10.18,72.3999,20.9483975519512,0,0,1,0
1577370500,10.32,71.5,20.883944302468,0,0,1,0
1577371400,10.52,68.5099,20,0,0,0,0
1577372300,11.43,64.34,20,0,0,0,0
1577373200,11.81,61.25,20,0,0,0,0
1577374100,12.01,55.8,20,0,0,0,0
1577375000,12.44,57.8199,20,0,0,0,0
1577375900,12.75,55.3799,20,0,0,0,0
1577376800,13.09,57.87,20,0,0,0,0
1577377700,13.62,58,20,0,0,0,0
1577378600,13.58,53.23,20,0,0,0,0
1577379500,13.6,50.12,20,0,0,0,0
1577380400,13.89,54.33,20.9392224763505,0,0,1,0
1577381300,13.87,49.33,20,0,0,0,0
1577382200,13.88,49.97,20,0,0,0,0
1577383100,14.18,46.6899,20,0,0,0,0
1577384000,14.99,48.27,20,0,0,0,0
1577384900,15.33,51.27,20,0,0,0,0
1577385800,15.53,47.43,20,0,0,0,0
1577386700,16.04,49.79,20,0,0,0,0
1577387600,15.85,45.2,20,0,0,0,0
1577388500,15.4,51.6,20,0,0,0,0
1577389400,15.15,48.09,19.6056269430785,0,0,0,1
1577390300,15.85,55.99,19.5496108355703,0,0,0,1
1577391200,16.35,51.2599,20,0,0,0,0
1577392100,16.69,48.97,20,0,0,0,0
1577393000,16.69,48.9399,20,0,0,0,0
1577393900,17.13,48.97,20,0,0,0,0
1577394800,17.37,43.2599,20,0,0,0,0
1577395700,16.75,45.04,20.5697655627391,1,0,0,0
1577396600,16.02,42.3799,19.0055738499203,0,1,0,0
1577397500,16.21,44.8,20,0,0,0,0
1577398400,15.67,46.93,20.9672335993384,1,0,0,0
1577399300,14.62,50.97,20.8810911621965,1,0,0,0
1577400200,14.22,50.54,20,0,0,0,0
1577401100,14.47,50.27,20,0,0,0,0
1577402000,14.18,52.47,20,0,0,0,0
1577402900,14.32,51.43,20,0,0,0,0
1577403800,14.78,48.83,20,0,0,0,0
1577404700,14.75,50.08,19.7827503099561,0,0,0,1
1577405600,13.32,55.21,20.1843040355353,1,1,0,1
1577406500,12.36,55.99,19.7467535277952,1,1,0,1
1577407400,11.87,59.23,20.0329610735987,1,1,1,1
1577408300,11.63,61.6,19.9859718656016,1,1,1,1
1577409200,11.52,61.3,19.4880403026669,1,1,1,1
1577410100,11.52,68.5699,20.9937850278911,1,0,1,0
1577411000,10.53,72.8999,20.9951982078391,1,0,1,0
